date,body
2001-08-18T16:05:38-07:00,"We recommended this to Ken and I believe he is very willing  Should be coordinated with Greg Whalley and John Lavorato

 Original Message
From 	Fleming Rosalee  
Sent	Friday August    PM
To	Kean Steven J Olson Cindy
Subject	FW re  all employee meeting

What do you think

 Original Message
From 	May Larry  
Sent	Friday August    AM
To	Lay Kenneth
Subject	re  all employee meeting

Hello Mr Lay

My name is Larry May I trade the nat gas pipe options book and report to John Arnold  I have a suggestion  due to the volatility in the market Thursday most of us missed the all employee meeting Thursday  I think it would be a good morale booster if we had an open meeting on the trade floor  Thank you

Respectfully

Larry May

"
2001-08-19T09:20:12-07:00,"I received an autoreply email from Terry Tang indicating that she is on vacation and that I should forward this to you  In the meantime  I have spoken to Ken Lay our Chairman President and CEO  He said that he would be happy to put his name to the letter if that would improve its chances for publication  Let me know

 Original Message
From 	Kean Steven J  
Sent	Saturday August    AM
To	 
Subject	Reply to Paul Krugmans column Enron Goes Overboard August 

	Paul Krugman has made frequent negative references to Enron and its management in his New York Times column over the last twelve months  I have refrained from responding until now  Below and in the attached in Word format is a letter I hope you will print  If you wish to contact me you can call my office  or page me   Thank you for your consideration

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp


Its hard to tell what motivates Paul Krugmans frequent attacks on Enron Enron Goes Overboard August   His latest attack is no more than a string of misstatements and nonsequitors reminiscent of a schoolyard taunt  He reveals in depth his ignorance of Enron the people who work here and the tragically botched California regulatory regime  Perhaps he seeks merely to entertain

	The broader goal of his personal attack appears to be to discredit the free market system  a system that entrusts people to make choices and enjoy the fruits of their labor skill intellect and heart He would apparently rely on a system of government controlled or sponsored monopolies to make choices for people  We disagree finding ourselves less trusting of the integrity and good faith of such institutions and their leaders  Ironically the example Krugman cites of financialization run amok the electricity market in California is the product of exactly his kind of system with active government intervention at every step  Indeed the only winners in the entire California fiasco were the government owned utilities of Los Angeles the Pacific Northwest and British Columbia  The disaster that squandered the wealth of California was born of regulation by the few not by markets of the many  So long as Krugmans elitist reasoning prevails we are doomed to repeat such mistakes

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp

 


"
2001-08-19T09:31:01-07:00,"This is great
Rick Jim and Elizabeth we should look at something like this for the rest of the organization

 Original Message
From 	Dillingham Gavin  
Sent	Friday August    PM
To	Kean Steven J Maloney Darren Bradley Rob Linnell Elizabeth Oconnell Earlene Affelt Scott Andrews Jeff Carr John Curry Mike Foster Chris H Gilbertsmith Doug Mainzer Elliot Mitchell Heather Payne Michael Phillips George Ring Richard Sampson Zachary Steffes James D Stewart Jennifer N Stram Bruce
Subject	Environmental Health and Safety Web Site


The new EHS web site has now been launched 

It is new and improved with increased functionality and usability You can now go to the homepage and find the latest EHS and Corporate Responsibility news as well as the latest documents posted to the site Also the homepage displays events and initiatives that are currently taking place within EHS

In addition the site contains a section that covers Global EHS regulatory and legislative information This service is provided by EnHeSa a global EHS consulting group This section provides a legislative and regulatory calendar legislation and regulations that could directly impact Enron and some analysis of these impacts You can reach this section at http  ehscorpenroncom MainaspTopicEnvStratRescsSubTopicEcobytes   

You can go to the site with this URL http  ehscorpenroncom

Thanks

Gavin Dillingham
Environmental Specialist
Enron Corp


"
2001-08-19T09:33:37-07:00,"David please forward to the appropriate person

Original Message
From Darren Walsh 
Sent Friday August    AM
To Kean Steven J
Subject ConfidentialUS Engineering Telecoms Senior Executive
Importance High
Sensitivity Confidential


Good afternoon Mr Kean

The reason for contacting you today is that I am currently working a senior
US executive based in the UK  I am confident he could prove to be a
valuable asset to the Enron Corporation

Currently residing in London he is now looking to make a career move which
will utilise his honed management style and experience of developing
commercial business  

At the moment he is the Group Managing Director of Europes largest Telecoms
Support business which has a turnover in excess of  billion

You were in a meeting yesterday evening  but I wanted to investigate
whether you would like to see a narrative profile of this gentleman

Your initial thoughts would be most welcome I look forward to hearing from
you at your convenience


kind regards
Darren Walsh

Account Director
Global Executive Search International Inc Ltd

Office      
"
2001-08-19T09:48:54-07:00,"Starting July  we implemented cost savings initiatives designed to reduce Enrons cost structure by over  million on an annual basis  Additionally there has been a substantial amount of restructuring in both EBS and in EES to reduce costs and refocus our business on high value opportunities  As Ken has said though the basic business model and strategy of Enron is sound and promises continued growth  no changes there  For example in the Enron Industrial Markets and Enron Global Markets groups  efforts begun just over a year ago  we have already experienced enormous volume and revenue growth and we are making money already in these first mover businesses  Successes like these prove the advantages of our overall strategy and business model  Combined with some long overdue focus on costs we should be well on our way to even greater gains in recurring earnings

 Original Message
From 	Clark Mary  
Sent	Thursday August    PM
To	Kean Steven J
Subject	FW Stock Price

Steve can you suggest an answer to these questions  Thanks

 Original Message
From 	Sera Sherri   On Behalf Of Office of the Chairman
Sent	Thursday August    PM
To	Clark Mary
Subject	Stock Price


 Forwarded by Sherri Sera Corp Enron on     PM 

  OLE Object Picture Device Independent Bitmap  
Anonymous

To	
cc	 

Subject	Stock Price


Mr Skilling consistently stated over the past few months that we needed to earn our way to a higher stock price  Following his departure Mr Lay has stated that one of his top priorities would be to rebuild our stock value  My question is will the company have any changes to existing policies in order to facilitate this growth  Will company spending Teaming events Travel and Expense Policy Investment in new technology and so on be cut back in order to bolster earnings  Basically do we have a new gameplan aside from the EBS restructuring or will we proceed forward and operate as we have been  

Regards 

Dan Luciano
Enron Net Works



"
2001-08-19T12:19:07-07:00,"
Thanks so much it was a tough week but I am very proud of how the whole team handled it  Mark Jeff and I worked on the attached and I agree with your assessment but IR was not pleased  Hopefully we can all move on now and get back to the work at hand  As much as I enjoyed working with Jeff and looked up to him for his intellectual leadership I feel like the whole place is energized by Kens obvious competence calm and heart  I have never felt better about working here
 Original Message
From 	Mahoney Peggy  
Sent	Thursday August    AM
To	Palmer Mark A PR Kean Steven J
Subject	Enron Corp Enrons Skilling Cites StockPrice Plunge    As Main Reason for Leaving CEO Post

Im sure you have heard this from lots of people  you guys did an amazing job handling this
issue from the beginning  All communication was well orchestrated  external and internal
Im especially proud to read this article  This is the Enron I know and love  honest open human
and smart   Im not sure if you guys advised Jeff or if he spoke so candidly on his own  either
way it was a great job  Thanks
 Forwarded by Peggy Mahoney HOU EES on     AM 

 
 on     AM
Please respond to 
To	@WCTOPICSdjnrcom
cc	 
Subject	Enron Corp Enrons Skilling Cites StockPrice Plunge    As Main Reason for Leaving CEO Post


Enrons Skilling Cites StockPrice Plunge
As Main Reason for Leaving CEO Post
By John R Emshwiller

  
The Wall Street Journal
A
Copyright c  Dow Jones  Company Inc

  Jeffrey K Skilling said that the pressure he felt from Enron Corps
plummeting stock price was the main reason he decided to resign Tuesday
as the energy giants chief executive officer after only about six
months in the job

   In an interview yesterday the yearold Mr Skilling elaborated on
his decision to leave Houstonbased Enron On Tuesday Mr Skilling
insisted he had resigned for personal reasons unrelated to Enrons
business activities
   In the interview he reiterated that he wasnt under any pressure to
resign from the companys board or Chairman Kenneth Lay who has resumed
the CEOs duties at the nations biggest energy trader

   However yesterday Mr Skilling said that his personal reasons were
deeply enmeshed with feelings that he had failed in a crucial business
area during his brief tenure as CEO Calling the companys stock
performance a kind of ultimate score card Mr Skilling noted that
Enrons share price had fallen by some  this year

   Mr Skilling said he took that stockprice drop very personally I
put a lot of pressure on myself for that decline he said I felt I
must not be communicating well enough with investors He felt this
particularly given Enrons strong financial results over the past
several quarters based largely on growing volumes in its trading
business which covers a range of items including electricity pulp and
paper

   If the stock price had remained up I dont think I would have felt
the pressure to leave he said

   In January Enron topped  a share in New York Stock Exchange
composite trading It closed Tuesday before the announcement of Mr
Skillings resignation at  a share As of  pm yesterday Enron
traded at  after falling below  during the day

   Mr Skilling who had been at Enron  years said the depressed
stock price was particularly tough to explain to fellow Enron employees
many of whom are shareholders People would say What is going on with
the stock Jeff I would have to say I didnt know It has been
frustrating said Mr Skilling

   The selfportrait offered by Mr Skilling in the interview is rather
different from the widely held image of him as an ambitious bright and
thickskinned business strategist whose longheld goal had been becoming
Enron CEO Mr Skilling said that the final straw in his decision to
leave had come on a visit last week to England in connection with the
deaths of three Enron workers in a powerplant accident there That trip
helped reinforce how tenuous life is said Mr Skilling who has three
children from a previous marriage and recently became engaged

   While Mr Skilling said Enron is in great shape his departure
raised anxiety in the investment community Merrill Lynch for instance
lowered its rating on Enron to neutral from buy based on uncertainty
created by the resignation

   Yesterday an Enron spokesman confirmed that Mr Lay plans to name
two executives to the existing office of the chairman within the next
few days or weeks The spokesman said Mr Lay hadnt yet revealed whom
the two would be The office of the chairman had consisted of Mr Lay
and Mr Skilling



Folder Name Enron Corp
Relevance Score on Scale of  



To review or revise your folder visit http  wwwdjinteractivecom or contact Dow Jones Customer Service by email at  or by phone at  Outside the US and Canada call  or contact your local sales representative


Copyright c  Dow Jones  Company Inc All Rights Reserved




Embedded Picture Device Independent Bitmap"
2001-08-19T12:38:01-07:00,"

 Original Message
From 	Sera Sherri  
Sent	Thursday August    PM
To	Kean Steven J
Subject	FW FAO Jeffery K Skillingdoc

Steve is this anything Enron would be interested in doing  I seriously doubt it but these people are relentless in wanting to schedule a meeting with Jeff even though the dates they wanted to do it passed two weeks ago  I received another call today  If it wasnt EY Id just say no but wanted to run it by you before telling them absolutely not and please dont call here anymore  Thanks SRS

 Original Message
From 	gillian hurst   
Sent	Thursday July    AM
To	Skilling Jeff
Cc	Sera Sherri
Subject	FW FAO Jeffery K Skillingdoc



Original Message
From	gillian hurst 
Sent	 July  
To	
Cc	
Subject	FAO Jeffery K Skillingdoc

If you have any queries regarding this email please do not hesitate to
contact Ann Straker Field Director on      or email


Many thanks

Mike Hannah
Managing Director
Tel   



    posstpdf 
  Jeffery K Skillingdoc "
2001-08-19T14:35:07-07:00,"See attached

Christie  please check for accuracy on some of the career milestones

Maureen  please put on my letterhead

 "
2001-09-10T05:43:36-07:00,"thanks

Original Message
From Pickering Mark 
Sent Friday September    AM
To Causey Richard Kean Steven J
Cc Piper Greg Whalley Greg
Subject FW Enterprise Portal


Steve Rick

To echo Greg I am now here and this is one of the many items on my agenda I have been wanting to build something like this for Enron for  years now Im a big believer that an Enron Portal will go a long way to helping Enron and its various business units consolidate its vast knowledge base to make information more readily availabe across all business units with the added benefit of reducing longer term development costs

Ive touched down in the midst of budget season   so give me a week or so and Ill come see you about this

Regards
MRP

Original Message
From Piper Greg 
Sent  September  
To Kean Steven J Causey Richard
Cc Whalley Greg Pickering Mark
Subject Enterprise Portal


Now that Mark Pickering is completely transferred to Houston from London and is in his office on  as the CTO we all were able to meet on the single sign on enterprise portal project with Tony Mends  Tony has been scoping the project and determining the IT needs for the last few weeks  As you know Tony now works for Mark

Mark has some very good ideas for this project and will be following up with you soon on the plans and the progress to date

Thanks

GP"
2001-08-20T02:37:28-07:00,"I havent forgotten  I have one last trap to run which I will be able to finish in the next few days

 Original Message
From 	Oxley David  
Sent	Sunday August    PM
To	Kean Steven J
Subject	Confidential

Steve

I talked with Cindy a few weeks ago about a salary adjustment for me and Mary following the HR reorg actually this was probably end of June Cindy indicated she had discussed this with you and that some recommendations had either been agreed or where being considered I think she suggested she or you may prefer to agree a new extended employment agreement which I would be happy to discuss

Either way I really would like to close this out in the next few days since things are obviously moving on and I dont want this weighing in the back of my mind 

If you would prefer Id be happy to recommend consider and approve it myself Im am incredibly fair and impartial I assure you

David"
2001-08-20T08:08:03-07:00,"I see my numbers are going up but still not high enough  Alot of my people are outside of Houston  Are they solicited anyway  When we are finished I would like to see a breakdown between my Houstonbased and outside Houston numbers

 Original Message
From 	Mayfield Kathy  
Sent	Monday August    AM
To	Brelsford Loretta Buy Rick Causey Richard Delainey David DeverMcCauley Leslie Dietrich Janet Fastow Andrew Freeland Clint Frevert Mark Grabstald Kathie Hannon Kevin Horton Stanley Jordan Jennifer Kean Steven J Lemmons Jr Billy Lindsey Mark E Murray Tanja Myer Karen Nikolis Stephanie Patrick Christie Pieper Kalen Schneider Chip Stevens Missy Thode Eric Whalley Greg
Cc	Lay Kenneth Fleming Rosalee Olson Cindy
Subject	Updated Report

We have extended the campaign for three more days

As of this morning we are at  of our goal and  participation  The  participation rate includes those who have completed the online pledge process but may not have contributed  out of  have chosen not to contribute  The contribution rate is   We also have a total of  Alexis de Tocqueville members which surpasses last years total of   Out of those   are new members  The next three days are crucial to exceeding our M goal  Thanks for all that you can do to help make this happen  Please let me know if you need anything else  Thanks Kathy


  OLE Object Picture Metafile  "
2001-08-20T08:17:43-07:00,"Thanks Rob  I was writing angry so I wasnt sure how it would come off  I did have my wife take a look and she assures me I didnt go overboard

 Original Message
From 	Bradley Rob  
Sent	Monday August    AM
To	Kean Steven J
Subject	RE Reply to Paul Krugmans column Enron Goes Overboard August 

Perfect blend of fire and reason in a sound bite world  Im moving more to the right

 Rob

 Original Message
From 	Kean Steven J  
Sent	Saturday August    AM
To	Bradley Rob Lay Kenneth  Palmer Mark A PR
Subject	FW Reply to Paul Krugmans column Enron Goes Overboard August 

I got fed up with Krugman    sent this out this am

 Original Message
From 	Kean Steven J  
Sent	Saturday August    AM
To	 
Subject	Reply to Paul Krugmans column Enron Goes Overboard August 

	Paul Krugman has made frequent negative references to Enron and its management in his New York Times column over the last twelve months  I have refrained from responding until now  Below and in the attached in Word format is a letter I hope you will print  If you wish to contact me you can call my office  or page me   Thank you for your consideration

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp


Its hard to tell what motivates Paul Krugmans frequent attacks on Enron Enron Goes Overboard August   His latest attack is no more than a string of misstatements and nonsequitors reminiscent of a schoolyard taunt  He reveals in depth his ignorance of Enron the people who work here and the tragically botched California regulatory regime  Perhaps he seeks merely to entertain

	The broader goal of his personal attack appears to be to discredit the free market system  a system that entrusts people to make choices and enjoy the fruits of their labor skill intellect and heart He would apparently rely on a system of government controlled or sponsored monopolies to make choices for people  We disagree finding ourselves less trusting of the integrity and good faith of such institutions and their leaders  Ironically the example Krugman cites of financialization run amok the electricity market in California is the product of exactly his kind of system with active government intervention at every step  Indeed the only winners in the entire California fiasco were the government owned utilities of Los Angeles the Pacific Northwest and British Columbia  The disaster that squandered the wealth of California was born of regulation by the few not by markets of the many  So long as Krugmans elitist reasoning prevails we are doomed to repeat such mistakes

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp

  File replytokrugmandoc  


"
2001-08-20T08:22:45-07:00,"At the end of this string is a letter reply to Mr Krugmans most recent column  As indicated below Ken Lay our Chairman President and CEO would be happy to put his name to the letter  That would be our preference  Let me know if you need anything more

 Original Message
From 	Kean Steven J  
Sent	Sunday August    AM
To	
Cc	Palmer Mark A PR
Subject	FW Reply to Paul Krugmans column Enron Goes Overboard August 

I received an autoreply email from Terry Tang indicating that she is on vacation and that I should forward this to you  In the meantime  I have spoken to Ken Lay our Chairman President and CEO  He said that he would be happy to put his name to the letter if that would improve its chances for publication  Let me know

 Original Message
From 	Kean Steven J  
Sent	Saturday August    AM
To	 
Subject	Reply to Paul Krugmans column Enron Goes Overboard August 

	Paul Krugman has made frequent negative references to Enron and its management in his New York Times column over the last twelve months  I have refrained from responding until now  Below and in the attached in Word format is a letter I hope you will print  If you wish to contact me you can call my office  or page me   Thank you for your consideration

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp


Its hard to tell what motivates Paul Krugmans frequent attacks on Enron Enron Goes Overboard August   His latest attack is no more than a string of misstatements and nonsequitors reminiscent of a schoolyard taunt  He reveals in depth his ignorance of Enron the people who work here and the tragically botched California regulatory regime  Perhaps he seeks merely to entertain

	The broader goal of his personal attack appears to be to discredit the free market system  a system that entrusts people to make choices and enjoy the fruits of their labor skill intellect and heart He would apparently rely on a system of government controlled or sponsored monopolies to make choices for people  We disagree finding ourselves less trusting of the integrity and good faith of such institutions and their leaders  Ironically the example Krugman cites of financialization run amok the electricity market in California is the product of exactly his kind of system with active government intervention at every step  Indeed the only winners in the entire California fiasco were the government owned utilities of Los Angeles the Pacific Northwest and British Columbia  The disaster that squandered the wealth of California was born of regulation by the few not by markets of the many  So long as Krugmans elitist reasoning prevails we are doomed to repeat such mistakes

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp

 


"
2001-08-20T09:30:13-07:00,"
At the end of this string is a letter reply to Mr Krugmans most recent column  As indicated below Ken Lay our Chairman President and CEO would be happy to put his name to the letter  That would be our preference  Let me know if you need anything more

 Original Message
From 	Kean Steven J  
Sent	Sunday August    AM
To	
Cc	Palmer Mark A PR
Subject	FW Reply to Paul Krugmans column Enron Goes Overboard August 

I received an autoreply email from Terry Tang indicating that she is on vacation and that I should forward this to you  In the meantime  I have spoken to Ken Lay our Chairman President and CEO  He said that he would be happy to put his name to the letter if that would improve its chances for publication  Let me know

 Original Message
From 	Kean Steven J  
Sent	Saturday August    AM
To	 
Subject	Reply to Paul Krugmans column Enron Goes Overboard August 

	Paul Krugman has made frequent negative references to Enron and its management in his New York Times column over the last twelve months  I have refrained from responding until now  Below and in the attached in Word format is a letter I hope you will print  If you wish to contact me you can call my office  or page me   Thank you for your consideration

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp


Its hard to tell what motivates Paul Krugmans frequent attacks on Enron Enron Goes Overboard August   His latest attack is no more than a string of misstatements and nonsequitors reminiscent of a schoolyard taunt  He reveals in depth his ignorance of Enron the people who work here and the tragically botched California regulatory regime  Perhaps he seeks merely to entertain

	The broader goal of his personal attack appears to be to discredit the free market system  a system that entrusts people to make choices and enjoy the fruits of their labor skill intellect and heart He would apparently rely on a system of government controlled or sponsored monopolies to make choices for people  We disagree finding ourselves less trusting of the integrity and good faith of such institutions and their leaders  Ironically the example Krugman cites of financialization run amok the electricity market in California is the product of exactly his kind of system with active government intervention at every step  Indeed the only winners in the entire California fiasco were the government owned utilities of Los Angeles the Pacific Northwest and British Columbia  The disaster that squandered the wealth of California was born of regulation by the few not by markets of the many  So long as Krugmans elitist reasoning prevails we are doomed to repeat such mistakes

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp

 


"
2001-08-20T10:49:13-07:00,"now what

Original Message
From Cecilia Bohan 
Sent Monday August    AM
To Kean Steven J
Subject i am away


I will be out of the office until September  

If you have pictures to send please email them to  Dont use the ftp site while i am away 
If you have messages for the foreign picture editor in my absence please send them to 

I will check my messages when I return

Thank you

Cecilia

I will not be reading my mail for a while
Your mail regarding FW Reply to Paul Krugmans column Enron Goes Overboard August  will be read when I return"
2001-08-20T11:22:37-07:00,"I think you are the right person to get this  If not please let me know as soon as possible  See reply to Krugmans August  column at the end of this email string  Ken Lay Enrons Chairman and CEO is putting his name to the letter and we would prefer that you publish it as such

 Original Message
From 	Kean Steven J  
Sent	Monday August    AM
To	
Subject	FW Reply to Paul Krugmans column Enron Goes Overboard August 
Importance	High


At the end of this string is a letter reply to Mr Krugmans most recent column  As indicated below Ken Lay our Chairman and CEO would be happy to put his name to the letter  That would be our preference  Let me know if you need anything more

 Original Message
From 	Kean Steven J  
Sent	Sunday August    AM
To	
Cc	Palmer Mark A PR
Subject	FW Reply to Paul Krugmans column Enron Goes Overboard August 

I received an autoreply email from Terry Tang indicating that she is on vacation and that I should forward this to you  In the meantime  I have spoken to Ken Lay our Chairman and CEO  He said that he would be happy to put his name to the letter if that would improve its chances for publication  Let me know

 Original Message
From 	Kean Steven J  
Sent	Saturday August    AM
To	 
Subject	Reply to Paul Krugmans column Enron Goes Overboard August 

	Paul Krugman has made frequent negative references to Enron and its management in his New York Times column over the last twelve months  I have refrained from responding until now  Below and in the attached in Word format is a letter I hope you will print  If you wish to contact me you can call my office  or page me   Thank you for your consideration

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp


Its hard to tell what motivates Paul Krugmans frequent attacks on Enron Enron Goes Overboard August   His latest attack is no more than a string of misstatements and nonsequitors reminiscent of a schoolyard taunt  He reveals in depth his ignorance of Enron the people who work here and the tragically botched California regulatory regime  Perhaps he seeks merely to entertain

	The broader goal of his personal attack appears to be to discredit the free market system  a system that entrusts people to make choices and enjoy the fruits of their labor skill intellect and heart He would apparently rely on a system of government controlled or sponsored monopolies to make choices for people  We disagree finding ourselves less trusting of the integrity and good faith of such institutions and their leaders  Ironically the example Krugman cites of financialization run amok the electricity market in California is the product of exactly his kind of system with active government intervention at every step  Indeed the only winners in the entire California fiasco were the government owned utilities of Los Angeles the Pacific Northwest and British Columbia  The disaster that squandered the wealth of California was born of regulation by the few not by markets of the many  So long as Krugmans elitist reasoning prevails we are doomed to repeat such mistakes

Steven J Kean
Executive Vice President and Chief of Staff
Enron Corp

 


"
2001-08-20T14:20:33-07:00,"fyi

Original Message
From Hedy Govenar 
Sent Monday August    PM
To Kaufman Paul Sue Mara Rick Shaprio Bev Hansen Jeff Dasovich
Karen Denne Steffes James D Scott Govenar Ken Smith Mike Day
Mcdonald Michael Alan Comnes Kean Steven J Kingerski Harry
Lawner Leslie Robert Frank Guerrero Janel Buster Miyung Thome
Jennifer Eric Letke Schoen Mary
Subject Chamber update


I spoke to Allan Zaremberg Pres of the Cal Chamber of Commerce  He
met with the Governors folks and spoke to Loretta Lynch last week to
discuss undercollection strategies the MOU and direct access  He is
not optimistic that any of these issues will be resolved to the
Chambers satisfaction  The Govs folks truly believe that the
successful bond issuance depends upon an end to direct access  Even if
Bowen gets cooperation on her legislation  Allan believes she doesnt
really want to do it and is not sure she can get a signature  I told
him that Burton said he would sign off on a direct access bill if Bowen
agrees to it  That gave him little encouragement because he doesnt see
much motivation for Bowen to press on the Governor and Angelides
Allans view corresponds with everyone weve spoken to whobelieve that
nothing major will happen legislatively  A subsequent conversation with
Hertzbergs office confirms that they feel unable to move an energy
agenda at this time although they have not given up"
2001-08-21T05:42:13-07:00,"Thanks for the list  One clarification  What do you mean by the sentence starting How challenged are we really   

 Original Message
From 	Sherriff John  
Sent	Tuesday August    AM
To	Kean Steven J
Subject	Management Committee Meeting

Steve

Here are a few thoughts on the management committee meeting at the Woodlands

I would stay away from a general reporting on what is happening if at all possible  and focus
on a few things we really need to work on as well as a few things we should remind ourselves
are going quite well  If we only focus on the problems I fear the group will walk away a bit
demoralized

Second  I think we should move to many things getting driven by subcommittees of the
Management committee  And then the recommendations sometimes being approved
by the Management committee

Here are a few subjects that we should touch on and initiate debate but not try and
solve  get them started and turn over to a subcommittee
PRC process
Diversity
Giving the right signal to our business about the value and cost of capital
What new businesses do we have going
Is now the right time for Xcelerator
More detailed external financial reporting
How do we describe ourselves to the outside world and inside world  What messages
  do we want to modify
What are the characteristics where our business model works and doesnt work
How well is our RAC process really working
We are a business where our biggest cost is people and that cost has blown out
  during the last few years  do we need to think about our biggest cost any
  differently than we did five years ago
How challenged are we really in getting substantial credit for Enron now that it 
our credit spreads
Enrons normal new business mindset has been to overwhelm an opportunity  EBS EES
power  When this works it really pays off but in todays financial markets is a more conservative
approach warranted

Anyway those are just a few ideas  One of the things we might do tomorrow is solicit 
ideas from the entire committee in writing and work on those items of most interest

John
"
2001-08-23T15:02:10-07:00,"Well I guess when you lose  of your ad revenue you get a little sensitive     I wouldnt say I berated him it was more like merciless hassling

 Original Message
From 	Harris Michael  
Sent	Thursday August    PM
To	Kean Steven J
Subject	berated

No message just thought the wording was interesting

Hope all is well


Michael Harris
Director of Business Development
 office
 fax
 cell"
2001-12-20T09:07:19-08:00,"
See me about this
Original Message
From Smith William A 
Sent Wednesday December    PM
To Kean Steven J
Subject 


Steve
Thanks for your help  Ive passed along your information to Byron  Clark
says hello and we all wish you an especially merry Christmas  Regards
Bill Smith



This email and any files transmitted with it from the ElPaso 
Corporation are confidential and intended solely for the 
use of the individual or entity to whom they are addressed 
If you have received this email in error please notify the 
sender
"
2001-09-10T06:11:18-07:00,"

Original Message
From 

Sent Wednesday September    AM
To Steven Kean
Subject Concur Expense Document  August expense


The following expense report is ready for approval

Employee Name Kelly L Kimberly
Status last changed by  Automated Administrator
Expense Report Name August expense
Report Total 
Amount Due Employee 


To approve this expense report click on the following link for Concur Expense
http  expensexmsenroncom"
2001-08-23T15:02:52-07:00,"no message was attached

Original Message
From Patrick Christie 
Sent Thursday August    PM
To Kean Steven J
Subject FW Speaker from Enron


Steve
 
Im travelling and just picked this messahe up
 
I dont know if Vince called you but from a University Affairs perspective and Im pretty certain A A would agree  Unless you just happened to be planning to be in Philadelphia I would NOT feel any pressure to accomodate this Wharton energy club speaking engagement request  Weve got a lot of exposure at Wharton already and Id just assume save a request for your time for a more strategic opportunity
 
In either case let me know if you want me to respond for you
 
Thanks
 
Christie

Original Message 
From Kaminski Vince J 
Sent Thu Aug  PM 
To Kleindorfer Paul  
Cc Patrick Christie Kaminski Vince J 
Subject RE Speaker from Enron


 "
